0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,gender,target,cat_id
3394.873,-1426.8173,-3649.9148,202.418,140.46107,5847.593,-1979.8591,-2341.6106,7250.0835,2428.506,1061.1847,174.29391,-613.39294,-313.75946,-391.20297,-4461.697,-6809.3184,-6596.931,-3135.006,-4803.7,-4219.6724,3553.6497,-2893.2603,2116.4526,-9864.868,-8068.077,-4369.9478,-7564.0625,-2377.367,1265.2274,-2430.9124,-3223.8823,-5407.374,-6512.2397,-10184.432,-2382.353,1835.2035,999.33936,3766.0186,-778.5329,-7435.9507,-600.90564,-1414.6056,1443.0825,-3989.1416,1423.679,-10740.968,-6322.3364,2080.5781,-5889.5806,-2864.9048,-1835.4819,2624.4563,6643.5923,-6621.4165,-2719.284,-8137.2485,1242.5837,-1292.4292,-5844.591,-1052.5055,233.99295,5060.7266,859.472,-3063.9211,-1465.3718,-2048.0435,-2218.8306,-4304.319,-3238.1794,-7432.231,1005.7742,2004.9668,2635.8823,-1677.2288,-3461.0527,1900.1284,-7310.394,-5078.299,-9151.922,-3337.7703,-4747.7227,3677.3606,2519.6094,-1759.4323,-6479.37,-2738.2495,-6918.293,-1361.7732,-9163.369,2219.0015,-6990.564,1982.6445,-6146.0757,-7369.482,-7049.1685,-1848.1034,1569.1598,438.27582,-3022.9543,-1410.4746,-5027.185,-2868.0173,-5477.0312,2210.3643,2559.6953,-4535.6396,2616.502,-4572.8467,-1914.2076,-357.0539,2732.8806,-5035.7075,-1522.618,-355.86417,2374.0908,-1194.6366,-7655.825,5884.063,-4497.918,1748.1388,-8152.297,3037.722,-511.57916,-3549.126,3949.5745,-7357.1504,-1238.1227,F,7.5,013B
3291.1174,-1365.1173,-3561.4263,157.88696,247.17827,5585.391,-1970.2169,-2210.0896,6770.856,2298.8857,844.47473,137.89523,-550.51556,-544.9752,-441.9779,-4378.928,-6524.011,-6336.012,-2954.3752,-4679.8623,-3937.779,3274.7446,-2776.7153,2080.3489,-9273.353,-7712.9277,-4218.2817,-7311.055,-2303.3967,1132.8844,-2270.9656,-3139.1267,-5204.211,-6075.6357,-9647.181,-2292.3247,1601.7036,937.4038,3602.809,-812.17633,-7029.06,-710.5323,-1306.5507,1247.431,-3856.8193,1385.6785,-10102.927,-6062.275,1965.7428,-5430.6406,-2656.1326,-1838.8329,2590.1045,6226.485,-6371.1636,-2626.2844,-7680.419,1065.988,-1079.0865,-5576.9473,-832.9861,137.59532,4664.912,862.54315,-2966.1125,-1388.9478,-2151.1475,-2118.601,-4042.5652,-3034.4028,-6953.0254,937.11304,1903.3406,2591.1687,-1507.1333,-3453.935,1758.6824,-6976.325,-4737.872,-8660.682,-2998.0396,-4495.7715,3491.188,2483.2761,-1546.0933,-6198.656,-2778.9673,-6653.0386,-1148.1583,-8766.517,2088.042,-6643.0977,1793.8248,-5919.1943,-7103.6074,-6880.645,-1843.1185,1419.1501,361.72684,-2969.851,-1388.0796,-4612.1133,-2729.9663,-5128.5605,2226.046,2495.0637,-4342.1636,2481.6865,-4442.4165,-1872.7657,-368.41196,2618.2927,-4811.6157,-1530.8015,-404.4783,2242.8435,-1216.01,-7172.6924,5557.1987,-4260.619,1625.6542,-7744.6123,2926.095,-565.5254,-3309.1965,3892.9565,-6911.4,-1284.6663,F,14.0,051A
4247.947,-1899.7986,-4617.544,154.33163,236.51512,7455.4585,-2539.3293,-2873.7698,9257.244,3160.7195,1433.7075,22.494938,-814.1081,-563.2613,-597.54504,-5721.883,-8848.843,-8344.29,-4083.8318,-6240.9023,-5149.072,4152.735,-3652.2922,2646.4482,-12430.299,-10255.732,-5445.1074,-9606.669,-2962.7622,1508.9016,-3104.3213,-4047.228,-6731.411,-7996.2065,-13043.045,-3049.046,2221.7476,1215.6459,4904.451,-1172.3015,-9436.403,-1017.49023,-1841.8315,1453.1853,-5239.2847,1703.5374,-13503.698,-8114.347,2481.3596,-7527.1895,-3485.1516,-2516.1655,3394.3904,8510.473,-8523.706,-3547.0054,-10216.973,1610.2134,-1428.0658,-7550.4326,-1063.4211,501.66467,6418.851,1127.6608,-3982.1448,-1868.5596,-2829.4048,-2976.716,-5260.143,-4046.818,-9295.482,1295.6794,2548.0156,3468.294,-2102.9424,-4657.535,2427.4685,-9166.261,-6308.876,-11426.395,-4160.7734,-6039.365,4779.1455,3223.4094,-1972.9983,-8268.167,-3646.1165,-8645.861,-1805.8398,-11618.266,2933.2427,-9005.825,2489.4553,-7685.819,-9337.732,-9151.067,-2323.2559,1983.086,615.6999,-3946.076,-1795.6178,-6373.7993,-3627.9985,-6875.675,2908.3179,3246.8315,-5826.61,3336.0767,-5837.364,-2563.2927,-456.85272,3381.8762,-6390.9214,-1973.4183,-394.70306,3074.1128,-1695.5332,-9652.027,7547.642,-5817.2773,2163.5298,-10302.441,3676.1055,-665.34375,-4450.5103,5022.9966,-9242.023,-1776.972,M,6.0,007A
2602.0505,-1101.1564,-2804.917,138.18875,236.65436,4529.5464,-1564.8363,-1737.3295,5510.466,1862.9894,747.51984,13.564336,-444.5979,-436.215,-333.29193,-3473.7266,-5226.2495,-5127.7485,-2396.2507,-3802.118,-3059.8164,2596.791,-2221.856,1656.9956,-7328.0273,-6160.3115,-3325.395,-5865.4204,-1859.7036,858.11346,-1904.0765,-2437.3052,-4156.3203,-4920.8643,-7755.0312,-1859.1974,1266.5278,736.57544,2885.171,-752.2398,-5641.9346,-548.384,-1109.8098,921.1441,-3074.408,1095.1829,-8107.254,-4902.2363,1586.053,-4494.9053,-2062.0662,-1544.9656,2076.0022,5071.872,-5060.7676,-2184.1057,-6215.4346,927.4939,-835.08826,-4474.787,-657.27155,207.69077,3809.0713,655.80853,-2406.3572,-1125.9453,-1733.0431,-1767.2622,-3201.613,-2422.281,-5576.364,748.1382,1544.9332,2161.6685,-1255.2463,-2811.6157,1457.3174,-5546.113,-3787.088,-6932.991,-2526.7444,-3629.5383,2829.4783,1949.5244,-1221.9298,-5038.4644,-2287.9536,-5250.4463,-1094.0001,-7059.516,1677.8241,-5399.133,1561.8962,-4749.431,-5621.096,-5541.855,-1386.8826,1213.5956,369.4545,-2386.225,-1074.8137,-3782.8076,-2174.0254,-4132.0464,1777.6553,1971.4365,-3481.872,2075.6343,-3532.5376,-1456.5724,-271.04742,2080.0383,-3856.9883,-1227.5175,-286.15048,1832.6094,-1048.1877,-5898.3076,4493.5435,-3385.5312,1281.8331,-6173.526,2261.9258,-446.6095,-2635.1665,3113.813,-5560.784,-1085.3337,X,16.0,057A
2923.0088,-1188.2023,-3101.0513,158.91125,196.46301,4924.945,-1711.2281,-1959.4801,6017.925,2052.7634,752.5672,95.065315,-476.83542,-363.41617,-435.38098,-3749.4028,-5869.289,-5495.834,-2602.6497,-4108.144,-3440.0945,2858.419,-2454.7285,1801.0688,-8150.3857,-6711.466,-3645.4128,-6315.809,-1997.6077,974.40485,-2048.8743,-2672.2554,-4497.491,-5364.4873,-8532.3,-2039.6217,1475.7593,860.7911,3109.843,-751.9972,-6180.6265,-612.20825,-1178.9092,1051.1301,-3429.2688,1213.9607,-8838.358,-5285.1787,1676.4867,-4842.0312,-2329.4956,-1604.6996,2291.9795,5506.329,-5555.3726,-2361.9268,-6779.751,964.4829,-966.35815,-4828.8516,-719.5501,240.16937,4281.91,764.1142,-2675.9949,-1226.9708,-1765.7242,-1920.9768,-3554.845,-2594.6575,-6095.414,835.15454,1635.9292,2310.5752,-1440.077,-2971.9248,1588.9431,-6125.0967,-4182.1475,-7634.559,-2728.659,-3913.6458,3070.7454,2184.3738,-1267.5409,-5485.1655,-2437.974,-5827.657,-1131.5199,-7717.0156,1869.4838,-5837.971,1681.0647,-5180.1733,-6146.481,-5982.1606,-1528.0985,1299.6176,385.6918,-2630.6277,-1238.4062,-4055.896,-2339.484,-4476.223,1913.9878,2148.4846,-3755.9402,2186.8396,-3872.404,-1628.4213,-307.78357,2309.2676,-4185.6523,-1272.8202,-288.71426,1950.2511,-1088.7432,-6412.371,4896.713,-3615.7593,1468.0905,-6742.521,2477.6023,-431.90906,-2848.0283,3408.7332,-6107.0537,-1164.2216,M,3.0,029A
5162.9316,-2228.1904,-5377.445,181.74835,201.55739,8671.343,-3015.3147,-3497.833,10771.987,3687.5713,1351.4862,43.85454,-945.2393,-579.86664,-688.9053,-6687.645,-10476.062,-9682.263,-4699.7964,-7052.1826,-6238.005,5142.6846,-4285.207,3108.0376,-14687.088,-12096.335,-6349.618,-11336.802,-3587.515,1829.2367,-3556.0615,-4831.3154,-7984.5117,-9307.699,-15356.947,-3547.0852,2535.8347,1493.8634,5547.607,-1261.5275,-11021.165,-1098.2594,-1998.3875,1991.3328,-6185.0728,2090.368,-15923.956,-9623.583,2951.0493,-8629.015,-4199.9937,-2860.972,4000.4353,9757.6875,-10026.033,-4026.3042,-12105.379,1736.4216,-1850.8036,-8719.599,-1393.3215,469.7891,7381.164,1330.0905,-4773.407,-2188.9292,-3248.4468,-3265.117,-6432.4204,-4607.3325,-10952.183,1505.2874,2908.9778,4056.9019,-2493.792,-5228.107,2799.296,-10937.642,-7367.2573,-13549.273,-4904.575,-7073.4287,5427.703,3810.072,-2468.0679,-9679.736,-4415.872,-10385.231,-1976.3387,-13697.432,3263.9111,-10459.513,2879.841,-9061.819,-11069.527,-10606.115,-2782.872,2247.4043,628.587,-4583.6724,-2132.453,-7436.3584,-4242.888,-7997.6177,3388.473,3858.572,-6809.303,3828.1064,-6825.2373,-2992.804,-503.089,4036.0469,-7509.9814,-2332.231,-627.6176,3401.9565,-1949.9655,-11269.205,8669.563,-6726.033,2582.672,-12079.114,4404.631,-872.9767,-5190.1597,6014.1694,-10873.659,-1947.1241,X,7.0,019A
3449.7957,-1464.6539,-3779.9126,192.9957,284.3238,6012.1714,-2091.053,-2221.8433,7341.3076,2425.8394,1005.8774,-1.4234575,-581.1696,-638.95087,-354.68997,-4699.0625,-6926.192,-6742.1978,-3297.1912,-5047.499,-4155.428,3354.1514,-2929.6453,2186.939,-9868.118,-8200.4,-4609.0938,-7873.0044,-2445.8792,1193.5024,-2499.3613,-3297.8804,-5483.9526,-6395.1284,-10351.469,-2434.4785,1718.6575,1001.4923,3879.4204,-951.5884,-7510.145,-792.28503,-1407.6307,1220.2865,-4091.9775,1433.909,-10802.411,-6523.115,2095.2107,-5755.7295,-2838.3274,-2063.0964,2740.341,6758.163,-6850.3228,-2835.483,-8120.3047,1302.6187,-1062.0323,-6048.2656,-903.49023,169.00989,4997.6313,864.71045,-3171.8,-1489.9359,-2344.0063,-2197.779,-4223.1865,-3320.3555,-7480.9634,969.2004,2101.2148,2778.672,-1616.1587,-3731.5933,1895.382,-7343.749,-5061.7026,-9201.816,-3301.796,-4774.0044,3844.316,2630.596,-1516.433,-6558.7036,-2937.7683,-6968.8853,-1341.6893,-9332.956,2273.8428,-7056.933,1936.2854,-6122.7383,-7458.4023,-7408.579,-1925.3174,1632.3444,469.32217,-3207.7898,-1371.5063,-4982.4277,-2906.042,-5445.6226,2389.0527,2701.0762,-4613.1216,2635.4106,-4718.885,-2006.9733,-370.47073,2862.9688,-5087.855,-1630.684,-343.3063,2414.6785,-1332.5592,-7746.5693,5995.8823,-4573.297,1609.2596,-8308.012,3051.7288,-589.7447,-3529.988,4105.7373,-7460.4976,-1432.7805,X,0.0,014B
2389.8408,-1001.69507,-2598.7573,120.99057,171.98814,4104.6206,-1431.9464,-1627.3761,4994.991,1713.9279,603.39777,84.093994,-423.58517,-326.27426,-351.2249,-3139.635,-4834.785,-4595.5034,-2172.09,-3392.3728,-2888.397,2395.3035,-2052.461,1483.7988,-6788.58,-5636.8345,-2990.4507,-5327.2314,-1690.1016,773.6563,-1734.8372,-2268.2466,-3780.7935,-4472.99,-7119.256,-1667.5072,1188.6506,721.88367,2605.8086,-611.4626,-5151.781,-520.8334,-970.4237,874.87775,-2871.0698,1005.0874,-7369.588,-4415.4004,1375.4946,-4094.0237,-1929.0232,-1374.7842,1915.3015,4586.4263,-4659.5664,-1959.9769,-5698.7793,747.225,-840.88727,-4023.5173,-570.12823,169.12059,3546.943,610.8523,-2197.295,-1028.1464,-1554.6427,-1639.2668,-2970.9478,-2184.2598,-5066.0396,712.9244,1357.9592,1939.9224,-1194.5511,-2538.94,1329.2498,-5120.048,-3437.636,-6352.5273,-2225.2292,-3305.452,2526.468,1798.1113,-1135.0045,-4588.2065,-2092.5723,-4911.5337,-971.60315,-6455.8193,1506.5592,-4930.3887,1390.5017,-4368.4004,-5113.3643,-4995.003,-1319.9817,1084.3208,327.9762,-2165.7175,-1024.3293,-3407.3735,-1955.0704,-3762.6067,1596.9468,1803.848,-3167.7507,1857.2594,-3205.7153,-1362.5765,-287.49612,1922.8464,-3477.0735,-1101.8995,-267.9185,1610.7128,-898.8004,-5282.3193,4098.9414,-3049.7588,1230.0796,-5629.478,2106.9324,-367.05038,-2407.9272,2874.6643,-5052.1885,-937.9448,M,3.0,029A
2242.2732,-959.5164,-2508.6143,118.415726,153.5113,3868.8386,-1360.4845,-1549.6566,4695.5234,1611.6593,561.7382,126.221886,-414.85477,-375.179,-328.58804,-3022.0815,-4551.7935,-4369.3423,-2133.8923,-3261.7378,-2753.8062,2252.0488,-1928.0334,1375.4594,-6491.198,-5335.628,-2900.3616,-5078.2104,-1624.4058,736.1976,-1597.3672,-2168.0928,-3592.4658,-4255.7305,-6731.152,-1589.1448,1109.6453,673.7009,2472.396,-583.9496,-4877.333,-520.6943,-899.28156,789.4964,-2684.8762,953.5276,-7019.5664,-4187.941,1269.48,-3846.0198,-1863.3713,-1286.2958,1802.7566,4309.4097,-4441.671,-1799.9933,-5385.9136,712.23004,-810.88666,-3842.4436,-589.50116,86.831635,3297.4875,572.96497,-2081.0535,-972.7724,-1490.4003,-1497.3602,-2805.4827,-2129.6973,-4800.0015,660.5231,1278.9598,1779.4766,-1147.4032,-2380.852,1234.5928,-4850.367,-3292.9756,-6038.906,-2112.666,-3140.4873,2371.6204,1692.6353,-1065.406,-4327.5884,-1915.7969,-4675.628,-886.5214,-6082.029,1447.7736,-4702.187,1276.8666,-4153.2866,-4918.829,-4748.7437,-1273.2852,995.9476,280.49496,-2060.6184,-932.20447,-3219.0798,-1896.4098,-3582.281,1518.4565,1716.2694,-3020.0684,1734.6517,-3061.061,-1302.9658,-271.49823,1783.3281,-3319.1628,-1085.9352,-267.1812,1539.0662,-834.4993,-5032.038,3840.3713,-2901.2742,1147.435,-5381.6187,2030.1357,-401.97583,-2331.025,2704.3872,-4800.409,-913.64777,M,3.0,029A
3412.565,-1516.1752,-3743.993,192.11578,176.68118,5987.5103,-2048.092,-2315.3667,7408.185,2564.0605,1132.2764,102.68934,-624.02423,-402.11194,-445.24933,-4590.0356,-7069.83,-6664.0957,-3231.571,-5042.143,-4150.1104,3399.5413,-2961.1465,2185.8896,-9960.309,-8225.497,-4385.3906,-7735.2607,-2400.4792,1240.1171,-2467.1892,-3289.7678,-5447.479,-6487.3706,-10472.463,-2474.6416,1877.7943,1007.7921,3890.0454,-879.0892,-7543.3735,-784.4126,-1412.1909,1300.2129,-4170.483,1360.8123,-10818.488,-6436.083,2004.1089,-5922.0234,-2780.994,-1958.4597,2770.4084,6807.778,-6809.384,-2797.0764,-8192.207,1298.6829,-1152.4103,-5965.634,-898.1922,311.9389,5179.757,931.33887,-3213.3616,-1495.5363,-2188.3596,-2356.0608,-4269.928,-3263.641,-7449.684,1048.2922,2039.01,2757.4775,-1725.5952,-3604.531,1933.3213,-7359.024,-5099.8354,-9206.701,-3308.4272,-4852.173,3827.7856,2608.9963,-1589.8285,-6628.312,-2859.4614,-7018.8613,-1383.1926,-9330.564,2315.2195,-7191.7876,1984.8213,-6237.984,-7515.7295,-7317.6885,-1857.9244,1591.0004,539.78674,-3186.7485,-1446.9016,-5102.7915,-2901.496,-5536.8267,2353.3108,2598.346,-4603.855,2666.9438,-4707.8555,-2021.9938,-340.99698,2787.0537,-5171.0405,-1634.455,-290.79507,2455.6448,-1316.7562,-7724.6714,6027.161,-4654.6494,1788.0438,-8341.084,3012.188,-571.217,-3574.767,4044.861,-7457.3516,-1424.3389,F,2.0,031A
