0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,gender,target,cat_id
3459.6643,-1468.2207,-3750.8555,146.73059,179.26913,5886.7847,-2037.6877,-2388.4155,7218.973,2434.2651,946.3653,115.06982,-598.84155,-483.19553,-478.64423,-4590.2505,-6923.9175,-6707.8223,-3131.7068,-4889.215,-4151.2925,3409.7231,-2924.526,2187.082,-9899.775,-8128.445,-4379.748,-7716.5537,-2473.6255,1213.0011,-2425.9304,-3346.1226,-5508.6836,-6389.293,-10265.694,-2386.9253,1705.8861,1000.3161,3828.179,-841.7557,-7481.594,-725.77686,-1332.8685,1304.8569,-4096.44,1451.9583,-10690.022,-6408.7725,2022.7876,-5913.2275,-2791.7795,-1868.3655,2718.0718,6616.2866,-6749.6997,-2785.045,-8165.6245,1140.6084,-1209.3895,-5866.2373,-916.2196,258.9433,4963.5034,951.50226,-3146.569,-1476.9697,-2246.4082,-2320.098,-4302.862,-3174.4294,-7364.557,995.67566,2021.3718,2735.0464,-1604.5798,-3655.652,1872.2515,-7432.782,-5029.1387,-9208.793,-3247.5806,-4780.137,3653.9333,2610.6067,-1698.3003,-6548.505,-2917.26,-7062.618,-1300.7463,-9241.627,2198.192,-7066.4023,1899.6145,-6266.8447,-7578.9316,-7294.502,-1926.4628,1509.4073,399.94373,-3120.1184,-1543.5444,-4963.059,-2899.291,-5448.8115,2301.0603,2581.705,-4596.3784,2654.0337,-4659.672,-2025.7238,-389.68033,2731.753,-5150.065,-1583.8859,-438.28098,2317.4773,-1304.5366,-7604.916,5923.1265,-4560.762,1820.4547,-8208.84,3064.073,-524.8236,-3570.535,4055.8196,-7340.7817,-1366.8684,F,14.0,051A
2729.4487,-1159.3125,-2957.434,146.83368,259.4538,4776.0874,-1657.1997,-1822.9022,5796.668,1951.931,792.5289,10.334218,-465.49606,-464.1809,-354.72308,-3665.6814,-5497.9077,-5404.0186,-2534.2742,-4024.3647,-3225.7104,2724.8699,-2339.319,1746.9073,-7717.218,-6505.2695,-3520.6638,-6202.8594,-1976.2816,898.3896,-2016.7827,-2565.5854,-4379.0723,-5184.5576,-8182.326,-1960.2559,1338.4513,773.6859,3038.1223,-810.47906,-5942.47,-587.6643,-1161.6384,969.12946,-3251.4084,1150.6128,-8545.688,-5164.0,1661.1638,-4732.101,-2166.025,-1641.4617,2186.1184,5341.847,-5334.39,-2296.1318,-6546.657,983.28625,-862.5704,-4703.0664,-696.202,221.53584,4015.746,693.17303,-2534.7976,-1186.5254,-1823.5173,-1868.8693,-3365.433,-2556.1106,-5872.886,786.88025,1629.7567,2273.8623,-1323.188,-2967.5134,1529.9941,-5838.915,-3990.1125,-7303.3804,-2677.6748,-3823.9678,2991.0383,2051.2554,-1276.7509,-5312.9443,-2410.52,-5535.496,-1158.8579,-7435.176,1766.3959,-5697.005,1651.1566,-5010.348,-5927.7627,-5838.4688,-1464.0105,1275.5789,391.4446,-2524.028,-1132.982,-3982.3408,-2296.616,-4356.9863,1872.9666,2066.134,-3652.5544,2185.9302,-3725.24,-1537.7631,-280.94955,2188.4949,-4066.7898,-1302.1024,-290.5475,1933.596,-1113.0262,-6236.2285,4736.5635,-3566.3835,1354.8131,-6514.918,2393.5325,-470.01367,-2775.428,3277.467,-5856.2817,-1160.0431,X,16.0,057A
3335.6577,-1433.8077,-3634.6555,186.65106,255.0148,5782.938,-2016.7194,-2178.5632,7085.1606,2355.1592,937.71045,-16.752728,-560.2132,-580.88873,-343.5092,-4532.6196,-6668.8823,-6518.159,-3164.3323,-4829.794,-3994.8188,3258.0613,-2840.6025,2119.7397,-9506.366,-7905.1924,-4433.4863,-7592.9175,-2369.782,1159.6112,-2410.6196,-3193.7578,-5321.375,-6161.16,-9988.82,-2330.1602,1645.9663,981.0108,3723.3613,-895.67444,-7236.543,-735.10406,-1341.3926,1219.8342,-3932.3835,1384.8225,-10419.862,-6310.0586,2048.0938,-5556.4478,-2753.5864,-1973.9531,2648.0554,6506.3784,-6580.7163,-2737.3257,-7842.617,1225.7595,-1037.6935,-5814.9365,-874.37225,161.53099,4801.0767,827.931,-3060.309,-1438.8584,-2254.5996,-2116.8894,-4118.061,-3170.609,-7231.962,923.0233,2025.0126,2687.7563,-1548.4437,-3589.9854,1827.3215,-7082.8066,-4865.7715,-8878.837,-3188.5437,-4596.686,3681.4868,2546.4846,-1488.1913,-6315.732,-2867.2664,-6735.4756,-1296.1522,-8985.08,2169.7134,-6790.066,1851.0613,-5942.9697,-7185.601,-7123.675,-1858.3151,1578.7854,441.94156,-3086.8486,-1323.3579,-4815.5874,-2792.1953,-5250.6914,2292.1382,2616.5574,-4478.523,2544.1245,-4549.898,-1917.153,-358.88016,2769.6897,-4890.809,-1555.3793,-358.7363,2308.3604,-1296.7311,-7451.5107,5772.3774,-4415.751,1553.388,-8017.724,2952.092,-545.03894,-3398.9563,3983.0432,-7218.916,-1388.4944,X,0.0,014B
2565.4644,-1187.9047,-2817.6748,77.36377,243.19891,4480.7827,-1575.214,-1771.0607,5435.0205,1823.1444,683.8447,87.7525,-453.90848,-475.7842,-366.56848,-3510.311,-5209.812,-5108.1353,-2410.7888,-3758.5676,-3088.2656,2566.5398,-2179.4478,1643.3972,-7386.1274,-6171.897,-3298.023,-5844.5117,-1877.3926,843.48737,-1885.7402,-2483.4849,-4120.865,-4819.841,-7710.5264,-1817.8792,1191.4156,745.27783,2871.948,-717.8322,-5582.9365,-627.13293,-1137.1306,819.88763,-3173.6147,1067.0139,-8053.861,-4872.8423,1516.0703,-4441.0635,-2048.099,-1580.6588,2065.562,5016.4766,-5072.8296,-2120.6328,-6173.6,855.96423,-860.6547,-4480.909,-655.80115,211.58836,3738.949,644.0195,-2323.966,-1121.6832,-1783.5812,-1844.0854,-3205.5813,-2421.2705,-5543.97,726.56445,1526.7946,2115.4724,-1260.9648,-2874.8987,1472.9834,-5583.048,-3718.3406,-6911.762,-2414.583,-3569.9734,2765.3809,1944.9065,-1217.651,-5048.6655,-2337.3428,-5239.2666,-1085.731,-7020.9287,1659.4249,-5442.3906,1471.8096,-4723.293,-5630.1,-5486.092,-1446.945,1171.2606,335.3819,-2348.9536,-1082.162,-3761.6514,-2189.4934,-4136.6494,1750.158,1971.145,-3539.9963,2061.4268,-3530.5708,-1523.6217,-291.91953,2024.9465,-3825.174,-1240.7894,-320.58798,1830.6711,-1033.0902,-5814.9043,4475.316,-3392.2637,1215.5884,-6235.603,2305.9443,-403.70398,-2636.4668,3106.0752,-5480.27,-1067.3158,M,18.0,059A
4173.255,-1881.5508,-4476.899,144.18506,261.7563,7157.693,-2536.1733,-2811.7612,8784.195,3010.8662,1083.8379,72.39452,-762.74005,-655.82294,-618.50433,-5567.5,-8400.382,-8082.0244,-3899.6943,-6006.8647,-5062.073,4010.4314,-3498.8748,2590.6484,-12068.624,-9961.565,-5294.087,-9286.37,-2915.2053,1406.3129,-2900.3152,-3995.9377,-6495.701,-7547.17,-12416.607,-2921.9355,1962.49,1196.784,4587.0723,-1049.7339,-8972.117,-1016.6843,-1695.3951,1372.6017,-4999.536,1677.1989,-12975.438,-7825.707,2473.2422,-7047.707,-3431.9517,-2403.479,3330.0515,8058.624,-8140.5293,-3269.0503,-9889.385,1424.6267,-1443.0583,-7376.041,-1064.787,257.66296,5943.909,993.65564,-3765.3198,-1787.1772,-2764.8909,-2729.3406,-5151.729,-3902.0544,-8905.094,1170.1682,2395.0415,3336.6624,-2060.1714,-4408.3066,2314.296,-8931.313,-5996.3506,-11078.834,-3814.814,-5752.009,4481.077,3090.9702,-1941.7136,-7969.6987,-3641.5955,-8477.741,-1661.0804,-11229.667,2801.2725,-8662.664,2159.8552,-7390.893,-9094.685,-8765.22,-2360.478,1805.321,520.17236,-3849.646,-1609.2789,-6075.21,-3454.0498,-6511.644,2807.408,3116.0894,-5648.049,3209.58,-5596.766,-2493.907,-404.83496,3311.1152,-6133.7163,-2023.628,-506.9565,2883.2761,-1611.266,-9133.408,7116.978,-5574.4736,1990.6678,-10061.176,3633.0212,-782.7582,-4324.0347,4934.5566,-8865.124,-1674.2843,F,14.0,051A
2694.2498,-1193.8683,-2927.0312,173.8113,229.68434,4766.552,-1665.0576,-1739.2697,5805.1016,1923.282,843.6079,22.549976,-465.3039,-459.5525,-286.77887,-3684.111,-5501.274,-5291.4995,-2543.9001,-4017.9338,-3261.6006,2645.4192,-2316.7861,1750.7465,-7811.214,-6509.0522,-3599.8772,-6199.6533,-1868.0242,936.328,-1992.9661,-2573.4795,-4284.173,-5076.494,-8183.081,-1912.935,1393.2871,815.4909,3092.2668,-728.71985,-5895.015,-651.2809,-1150.8984,949.3077,-3250.7358,1126.6436,-8503.192,-5103.829,1654.8452,-4570.4893,-2166.8433,-1616.6243,2167.2966,5391.6724,-5360.667,-2232.04,-6398.5273,1016.7778,-842.6983,-4781.8037,-689.79333,180.15126,4018.7556,663.7899,-2439.7893,-1175.2773,-1846.1232,-1779.701,-3337.7424,-2625.1687,-5906.4033,808.0133,1655.3329,2192.4116,-1294.4974,-2908.7993,1522.2358,-5793.2607,-3969.6626,-7211.508,-2565.7427,-3809.176,3067.0652,2054.3225,-1195.6956,-5207.521,-2280.225,-5475.899,-1128.6642,-7378.424,1794.6206,-5606.5264,1541.4718,-4819.8135,-5841.328,-5795.796,-1489.9792,1293.6741,410.07126,-2516.6409,-1082.1443,-3937.135,-2228.0627,-4324.7812,1891.02,2073.6775,-3652.073,2100.708,-3714.3367,-1563.9009,-273.22095,2308.674,-3985.5408,-1281.8512,-245.46002,1950.5955,-1008.8751,-6094.7266,4748.14,-3613.481,1235.5472,-6606.021,2416.347,-470.73938,-2720.7012,3215.7097,-5876.6055,-1101.5786,X,0.0,040A
3015.8135,-1258.9188,-3254.2163,160.8451,206.69753,5223.2275,-1825.0939,-1981.2029,6421.8423,2144.229,874.07794,28.918957,-548.38086,-389.01593,-312.09442,-4029.4644,-6093.1772,-5839.022,-2790.2542,-4307.4863,-3640.027,3014.5476,-2596.6057,1916.5881,-8695.046,-7215.7344,-3940.3372,-6832.083,-2089.8347,1040.9369,-2230.5256,-2881.232,-4793.6343,-5656.801,-9125.194,-2105.5654,1586.7168,870.82056,3400.0752,-765.1362,-6540.569,-673.3517,-1174.0542,1114.5999,-3663.3484,1253.2175,-9432.259,-5678.7393,1789.7006,-5140.8735,-2433.0288,-1681.472,2405.8787,5904.5674,-6012.7876,-2449.7717,-7136.8394,1105.7234,-998.61804,-5231.6846,-737.2746,155.73425,4459.0225,756.9242,-2762.6072,-1302.9102,-1993.0211,-1979.0077,-3754.4453,-2882.169,-6511.2817,891.5884,1781.7893,2397.9783,-1447.505,-3215.7144,1642.1646,-6414.9736,-4435.6675,-8048.9185,-2901.5112,-4215.7817,3308.9695,2234.6843,-1412.4178,-5708.9287,-2548.6926,-6204.698,-1209.2272,-8154.4614,1976.1041,-6187.842,1698.1232,-5469.473,-6508.304,-6422.1396,-1654.8888,1397.3507,422.19595,-2776.229,-1245.1403,-4369.7373,-2493.8755,-4735.7417,2029.8656,2346.5205,-4017.7244,2321.8813,-4045.9268,-1705.1426,-349.50128,2503.5452,-4429.0913,-1411.0367,-275.45004,2086.7935,-1163.5057,-6724.4756,5262.5215,-3975.5625,1481.1306,-7198.6816,2666.5413,-478.83087,-3014.707,3585.7078,-6543.0166,-1173.1664,X,0.0,111A
2778.5046,-1192.3568,-2980.6116,140.94336,190.48601,4835.474,-1708.985,-1869.5841,5972.0195,1975.8793,791.6226,56.00162,-481.04044,-379.29364,-297.69446,-3719.678,-5654.986,-5467.8276,-2554.278,-3948.1436,-3339.587,2840.6667,-2307.5864,1774.6587,-7919.404,-6652.0034,-3617.9517,-6221.5703,-1896.788,949.8707,-2021.031,-2679.3594,-4460.8013,-5249.856,-8341.524,-1975.5496,1439.2659,795.2392,3124.3652,-675.91675,-6052.9917,-563.1654,-1186.0211,1101.2217,-3348.174,1138.8013,-8746.313,-5288.3613,1739.3378,-4723.342,-2309.0564,-1617.7759,2213.492,5436.538,-5507.629,-2279.542,-6613.9146,1002.4016,-999.474,-4843.2363,-737.7982,159.39255,4074.0803,670.72064,-2562.3801,-1204.0154,-1862.9442,-1871.5995,-3493.6685,-2626.345,-6036.7417,800.35364,1642.9728,2243.256,-1358.3279,-2987.0515,1574.3752,-5936.6045,-4079.0894,-7417.916,-2631.8704,-3868.397,3012.749,2090.9802,-1350.5616,-5347.4194,-2456.4136,-5636.676,-1116.0522,-7555.256,1823.2404,-5728.577,1574.5808,-5019.318,-5942.1934,-5871.5312,-1571.5027,1305.0546,377.95807,-2554.2122,-1133.6027,-4051.494,-2327.6553,-4443.2617,1876.5061,2178.3635,-3760.717,2188.9387,-3749.017,-1579.5758,-314.787,2287.9949,-4081.8682,-1272.7944,-303.69907,1945.6594,-1050.072,-6210.76,4851.3687,-3692.4812,1335.536,-6648.0825,2462.5813,-464.8474,-2794.4517,3318.9802,-5959.3613,-1052.4471,X,0.0,109A
2959.745,-1284.9742,-3229.0425,151.4477,200.80168,5168.601,-1828.5101,-1980.4323,6365.1963,2140.6826,837.3334,73.25547,-523.14496,-449.25647,-322.65906,-4024.1758,-6048.547,-5848.747,-2762.6162,-4294.3477,-3591.0332,2987.8445,-2483.1562,1879.9336,-8528.295,-7091.3228,-3894.272,-6684.2607,-2032.6136,1000.9708,-2159.6047,-2857.407,-4761.3506,-5615.9062,-8941.021,-2102.5098,1536.627,840.9025,3358.7773,-751.59894,-6481.8315,-641.8691,-1287.9463,1119.0447,-3583.3833,1232.8302,-9331.753,-5638.3105,1856.0509,-5057.3984,-2465.8535,-1749.0265,2388.824,5823.0107,-5913.271,-2421.6238,-7047.198,1079.6925,-1024.1957,-5214.8394,-757.9222,145.81747,4355.6523,723.82007,-2745.229,-1288.3687,-2010.7788,-1983.416,-3697.0916,-2844.2378,-6440.3184,861.67615,1754.0576,2398.95,-1437.8905,-3212.9087,1668.3618,-6348.26,-4374.4014,-7936.3667,-2802.738,-4127.914,3247.462,2240.8022,-1384.828,-5671.213,-2608.7634,-6040.3384,-1184.7726,-8101.865,1983.0968,-6148.9023,1663.1744,-5365.136,-6375.873,-6328.1943,-1691.9325,1377.4574,394.27203,-2755.4412,-1205.3867,-4301.4287,-2489.705,-4725.5254,2022.9009,2351.264,-4008.5208,2317.5164,-4014.1814,-1688.0516,-339.52563,2437.089,-4374.1753,-1389.9037,-310.00458,2107.3765,-1121.4122,-6654.2427,5188.27,-3946.01,1414.6205,-7115.0396,2659.3047,-525.6787,-3016.443,3541.952,-6386.6055,-1150.006,X,0.0,109A
3217.9924,-1365.3392,-3346.8242,148.30298,108.34555,5368.2817,-1875.0331,-2161.5928,6687.2734,2229.0408,773.39276,16.728779,-579.581,-364.09863,-415.0972,-4146.401,-6417.1646,-6095.109,-2881.8103,-4375.485,-3909.689,3196.0344,-2710.025,1971.432,-9166.746,-7513.2905,-4056.1528,-6969.3457,-2157.6685,1063.017,-2300.4143,-3015.938,-4985.4766,-5827.901,-9375.734,-2163.374,1579.2611,910.59784,3432.245,-677.59546,-6836.668,-623.3914,-1337.1755,1196.5303,-3668.5637,1293.3423,-9940.415,-5952.9424,2025.1042,-5354.6333,-2690.4114,-1730.3922,2440.9363,6121.561,-6145.647,-2485.08,-7507.0234,1034.3286,-1188.8793,-5463.9053,-937.6174,173.38936,4559.1553,725.8032,-2834.3743,-1353.0088,-1962.131,-1961.4376,-4010.4846,-2904.5469,-6918.013,863.44763,1809.7566,2458.0098,-1562.9917,-3241.3506,1793.8689,-6695.6074,-4550.4043,-8425.074,-2976.0352,-4319.958,3330.0173,2349.0945,-1612.2224,-5985.4175,-2762.6746,-6453.623,-1247.4427,-8446.982,2070.2524,-6439.55,1673.1702,-5642.466,-6761.6396,-6527.5234,-1743.7097,1407.195,338.8856,-2794.9094,-1217.3281,-4598.747,-2631.6936,-4951.381,2058.7854,2390.8625,-4267.0073,2401.9153,-4162.982,-1793.3524,-320.0772,2561.4106,-4572.44,-1382.673,-378.36826,2148.0386,-1143.8854,-6937.462,5391.7935,-4203.1104,1472.1002,-7486.174,2758.8762,-489.13837,-3229.8477,3749.2222,-6745.5293,-1115.8937,M,15.0,106A
